ID,antenna,bin,duration,min_dist,max_dist
2,2,230.375,2.3148148147811298e-4,0,42
2,2,231.25,2.4305555555770297e-4,0,42
2,2,231.291666666667,2.4305555558612468e-4,0,42
2,2,231.333333333333,2.3148148147811298e-4,0,42
2,2,231.5,2.3148148147811298e-4,0,42
2,2,232.5,2.314814815349564e-4,0,42
2,2,232.625,2.3148148147811298e-4,0,42
2,2,232.75,2.3148148147811298e-4,0,42
2,2,232.791666666667,4.7453703706423767e-4,0,42
2,2,232.833333333333,2.4305555555770297e-4,0,42
2,2,233,2.4305555555770297e-4,0,42
2,2,233.708333333333,2.4305555558612468e-4,0,42
2,2,234,2.3148148142126956e-4,0,42
2,2,234.208333333333,4.7453703700739425e-4,0,42
2,2,234.25,7.060185185139289e-4,0,42
2,2,234.333333333333,2.4305555555770297e-4,0,42
2,2,234.833333333333,2.4305555555770297e-4,0,42
2,2,235.166666666667,4.6296296295622597e-4,0,42
2,2,235.208333333333,2.3148148144969127e-4,0,42
2,2,235.291666666667,4.7453703703581596e-4,0,42
2,2,235.333333333333,2.4305555552928126e-4,0,42
2,2,235.375,2.4305555558612468e-4,0,42
2,2,235.458333333333,2.3148148147811298e-4,0,42
2,2,235.916666666667,4.7453703700739425e-4,0,42
2,2,235.958333333333,4.629629629846477e-4,0,42
2,2,236.125,2.4305555555770297e-4,0,42
2,2,236.208333333333,4.6296296292780426e-4,0,42
2,2,236.25,2.3148148147811298e-4,0,42
2,2,236.958333333333,2.3148148144969127e-4,0,42
2,2,237.458333333333,4.629629630414911e-4,0,42
2,2,237.625,2.4305555555770297e-4,0,42
2,2,238.291666666667,2.3148148144969127e-4,0,42
2,2,238.916666666667,2.314814815065347e-4,0,42
2,3,227.416666666667,0.0026620370370835644,9,74
2,3,227.458333333333,2.4305555552928126e-4,9,74
2,3,227.708333333333,0.01745370370377941,9,74
2,3,227.75,0.0061226851851472475,9,74
2,3,227.791666666667,0.001423611110993761,9,74
2,3,227.833333333333,9.259259259124519e-4,9,74
2,3,227.875,2.3148148147811298e-4,9,74
2,3,227.916666666667,4.8611111111540595e-4,9,74
2,3,227.958333333333,0.00326388888882434,9,74
2,3,228,0.0021180555554281,9,74
2,3,228.041666666667,0.003148148148255814,9,74
2,3,228.083333333333,0.0015162037036873244,9,74
2,3,228.125,0.0011574074074474083,9,74
2,3,230.208333333333,2.4305555555770297e-4,9,74
2,3,230.25,2.314814815349564e-4,9,74
2,3,230.625,2.4305555555770297e-4,9,74
2,3,230.666666666667,4.7453703703581596e-4,9,74
2,3,230.708333333333,4.745370370926594e-4,9,74
2,3,230.75,6.944444444627607e-4,9,74
